,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,3.00,3.50,0.75,1.25,93.92,0.2,0.00,3.9,-57.979,84.00,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,182,15,2.2,00.000000,00.000000,17042705,8,0,11.65,12.32,23.1,27/04/2017 09:57:43,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,1.25,1.75,95.79,0.2,0.00,-85.1,-130.087,84.00,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,182,15,2.2,00.000000,00.000000,17042705,9,0,11.65,12.32,23.1,27/04/2017 09:57:43,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,1.75,2.25,94.15,0.2,0.00,-176.5,-383.593,84.00,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,182,15,2.2,00.000000,00.000000,17042705,10,0,11.65,12.32,23.1,27/04/2017 09:57:43,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,2.25,2.75,42.77,0.7,0.00,73.0,-9.533,0.66,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,2,0,3.4,00.000000,00.000000,17042705,1,0,12.04,12.37,23.1,27/04/2017 09:57:53,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,0.00,0.50,79.34,0.3,0.00,453.6,-17.186,91.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,160,15,1.8,00.000000,00.000000,17042705,1,0,11.68,12.32,23.6,27/04/2017 09:58:03,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,0.50,1.00,106.99,0.3,0.00,-419.6,-38.629,91.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,160,15,1.8,00.000000,00.000000,17042705,2,0,11.68,12.32,23.6,27/04/2017 09:58:03,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,1.00,1.50,116.07,0.2,0.00,340.4,-77.829,91.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,160,15,1.8,00.000000,00.000000,17042705,3,0,11.68,12.32,23.6,27/04/2017 09:58:03,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,1.50,2.00,148.18,0.2,0.00,-10.8,-218.584,91.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,160,15,1.8,00.000000,00.000000,17042705,4,0,11.68,12.32,23.6,27/04/2017 09:58:03,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,2.00,2.50,94.91,0.3,0.00,-41.2,-420.041,91.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,160,15,1.8,00.000000,00.000000,17042705,5,0,11.68,12.32,23.6,27/04/2017 09:58:03,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,2.50,3.00,54.58,0.4,0.00,-197.5,-1690.934,91.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,160,15,1.8,00.000000,00.000000,17042705,6,0,11.68,12.32,23.6,27/04/2017 09:58:03,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,3.00,0.25,64.62,0.3,0.00,-150.8,2457.593,91.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,160,15,1.8,00.000000,00.000000,17042705,7,0,11.68,12.32,23.6,27/04/2017 09:58:03,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,0.25,0.75,128.59,0.3,0.00,87.7,-35.568,91.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,160,15,1.8,00.000000,00.000000,17042705,8,0,11.68,12.32,23.6,27/04/2017 09:58:03,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,0.75,1.25,111.11,0.2,0.00,5.2,-53.783,91.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,160,15,1.8,00.000000,00.000000,17042705,9,0,11.68,12.32,23.6,27/04/2017 09:58:03,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,1.25,1.75,122.29,0.3,0.00,-56.2,-118.381,91.24,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,160,15,1.8,00.000000,00.000000,17042705,10,0,11.68,12.32,23.6,27/04/2017 09:58:03,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,1.75,2.25,125.65,0.3,0.00,-167.7,-12.343,3.70,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,2.1,00.000000,00.000000,17042705,1,0,12.04,12.37,23.6,27/04/2017 09:58:13,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,2.25,2.75,57.67,0.1,0.00,115.0,-22.660,3.70,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,8,0,2.1,00.000000,00.000000,17042705,2,0,12.04,12.37,23.6,27/04/2017 09:58:13,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,0.25,0.75,119.93,0.1,0.00,98.8,-15.897,55.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,101,6,1.8,00.000000,00.000000,17042705,1,0,11.86,12.35,23.1,27/04/2017 09:58:23,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,0.75,1.25,106.28,0.2,0.00,0.8,-23.481,55.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,101,6,1.8,00.000000,00.000000,17042705,2,0,11.86,12.35,23.1,27/04/2017 09:58:23,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,1.25,1.75,120.75,0.2,0.00,-47.9,-49.544,55.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,101,6,1.8,00.000000,00.000000,17042705,3,0,11.86,12.35,23.1,27/04/2017 09:58:23,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,1.75,2.25,133.16,0.2,0.00,-166.0,-120.196,55.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,101,6,1.8,00.000000,00.000000,17042705,4,0,11.86,12.35,23.1,27/04/2017 09:58:23,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,2.25,2.75,72.37,0.2,0.00,129.0,-195.982,55.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,101,6,1.8,00.000000,00.000000,17042705,5,0,11.86,12.35,23.1,27/04/2017 09:58:23,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,2.75,3.25,44.09,0.4,0.00,-41.3,-835.731,55.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,101,6,1.8,00.000000,00.000000,17042705,6,0,11.86,12.35,23.1,27/04/2017 09:58:23,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,3.25,0.50,53.10,0.3,0.00,503.1,1235.645,55.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,101,6,1.8,00.000000,00.000000,17042705,7,0,11.86,12.35,23.1,27/04/2017 09:58:23,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,0.50,1.00,101.01,0.2,0.00,-403.3,-17.096,55.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,101,6,1.8,00.000000,00.000000,17042705,8,0,11.86,12.35,23.1,27/04/2017 09:58:23,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,1.00,1.50,114.12,0.2,0.00,310.5,-33.801,55.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,101,6,1.8,00.000000,00.000000,17042705,9,0,11.86,12.35,23.1,27/04/2017 09:58:23,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,1.50,2.00,148.15,0.2,0.00,-19.4,-87.759,55.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,101,6,1.8,00.000000,00.000000,17042705,10,0,11.86,12.35,23.1,27/04/2017 09:58:23,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,2.00,2.50,97.24,0.1,0.00,-39.5,-13.140,5.09,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,10,0,2.0,00.000000,00.000000,17042705,1,0,12.07,12.37,23.6,27/04/2017 09:58:33,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,2.50,3.00,76.66,0.2,0.00,-113.3,-41.437,5.09,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,10,0,2.0,00.000000,00.000000,17042705,2,0,12.07,12.37,23.6,27/04/2017 09:58:33,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,0.50,1.00,96.19,0.0,0.00,-388.6,-15.492,67.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,5,1.0,00.000000,00.000000,17042705,1,0,11.89,12.32,23.1,27/04/2017 09:58:42,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.00,1.50,111.90,0.0,0.00,288.6,-30.036,67.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,5,1.0,00.000000,00.000000,17042705,2,0,11.89,12.32,23.1,27/04/2017 09:58:42,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.50,2.00,153.33,0.1,0.00,-20.7,-76.440,67.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,5,1.0,00.000000,00.000000,17042705,3,0,11.89,12.32,23.1,27/04/2017 09:58:43,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.00,2.50,110.03,0.1,0.00,-35.4,-120.673,67.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,5,1.0,00.000000,00.000000,17042705,4,0,11.89,12.32,23.1,27/04/2017 09:58:43,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.50,3.00,99.35,0.1,0.00,-106.6,-326.878,67.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,5,1.0,00.000000,00.000000,17042705,5,0,11.89,12.32,23.1,27/04/2017 09:58:43,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,3.00,3.50,86.88,0.1,0.00,-357.5,-2000.899,67.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,5,1.0,00.000000,00.000000,17042705,6,0,11.89,12.32,23.1,27/04/2017 09:58:43,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,3.50,0.75,90.56,0.1,0.00,261.9,2560.659,67.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,5,1.0,00.000000,00.000000,17042705,7,0,11.89,12.32,23.1,27/04/2017 09:58:43,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,0.75,1.25,102.28,0.1,0.00,-1.6,-21.033,67.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,5,1.0,00.000000,00.000000,17042705,8,0,11.89,12.32,23.1,27/04/2017 09:58:43,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.25,1.75,121.25,0.0,0.00,-41.1,-43.633,67.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,5,1.0,00.000000,00.000000,17042705,9,0,11.89,12.32,23.1,27/04/2017 09:58:43,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.75,2.25,141.98,0.0,0.00,-172.0,-102.187,67.83,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,67,5,1.0,00.000000,00.000000,17042705,10,0,11.89,12.32,23.1,27/04/2017 09:58:43,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.25,2.75,86.50,0.2,0.00,141.2,-12.111,5.28,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,1.1,00.000000,00.000000,17042705,1,0,12.07,12.37,23.1,27/04/2017 09:58:52,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.75,3.25,68.74,0.3,0.00,109.2,-38.500,5.28,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,6,0,1.1,00.000000,00.000000,17042705,2,0,12.07,12.37,23.1,27/04/2017 09:58:52,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,0.75,1.25,83.80,0.0,0.00,-2.8,-15.761,79.21,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,87,7,1.1,00.000000,00.000000,17042705,1,0,11.83,12.21,19.2,27/04/2017 09:59:02,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.25,1.75,100.40,0.0,0.00,-34.8,-31.474,79.21,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,87,7,1.1,00.000000,00.000000,17042705,2,0,11.83,12.21,19.2,27/04/2017 09:59:02,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.75,2.25,121.49,0.0,0.00,-172.4,-70.725,79.21,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,87,7,1.1,00.000000,00.000000,17042705,3,0,11.83,12.21,19.2,27/04/2017 09:59:02,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.25,2.75,77.87,0.0,0.00,144.2,-99.736,79.21,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,87,7,1.1,00.000000,00.000000,17042705,4,0,11.83,12.21,19.2,27/04/2017 09:59:02,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.75,3.25,63.75,0.0,0.00,115.7,-244.951,79.21,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,87,7,1.1,00.000000,00.000000,17042705,5,0,11.83,12.21,19.2,27/04/2017 09:59:02,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,3.25,3.75,34.10,0.1,0.00,-306.3,-917.272,79.21,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,87,7,1.1,00.000000,00.000000,17042705,6,0,11.83,12.21,19.2,27/04/2017 09:59:02,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,3.75,1.00,41.66,0.1,0.00,230.0,1375.561,79.21,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,87,7,1.1,00.000000,00.000000,17042705,7,0,11.83,12.21,19.2,27/04/2017 09:59:02,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.00,1.50,92.62,0.1,0.00,271.9,-22.241,79.21,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,87,7,1.1,00.000000,00.000000,17042705,8,0,11.83,12.21,19.2,27/04/2017 09:59:03,0.0,0.00,0.0
